Date,Ward,I_score,Top_I_score,Raw_I_score
2012-01-23,台東,2.5654861302317546,6.376740190765966,47.66553506743085
2012-01-23,墨田区,5.286098198941875,6.376740190765966,139.70566242751664
2012-01-23,江東区,5.0474432229397355,6.376740190765966,124.99015515887976
2012-01-23,品川区,3.987145835286239,6.376740190765966,107.36371265434346
2012-01-23,目黒区,5.405476432848188,6.376740190765966,132.82101985973944
2012-01-23,大田区,10.18933884101327,6.376740190765966,152.7460029173892
2012-01-23,世田谷,5.924999653916165,6.376740190765966,141.97495944366744
2012-01-23,渋谷区,3.871591697043797,6.376740190765966,110.18243487879937
2012-01-23,中野区,3.4252386191527426,6.376740190765966,137.4141913044117
2012-01-23,杉並,4.811418535780884,6.376740190765966,184.54303302543204
2012-01-23,池袋,4.612527556662865,6.376740190765966,142.3743831732917
2012-01-23,北区,3.9825236378947806,6.376740190765966,117.35035283227406
2012-01-23,荒川区,3.3968250521612484,6.376740190765966,96.84811534568732
2012-01-23,板橋区,5.6847128062140495,6.376740190765966,154.34608592478682
2012-01-23,練馬区,3.9376622436725244,6.376740190765966,159.42002585119275
2012-01-23,足立,3.5325896110919874,6.376740190765966,130.49323233569808
2012-01-23,葛飾区,5.2086766565446165,6.376740190765966,210.6466218180802
2012-01-23,江戸川,5.854479413684639,6.376740190765966,220.9861152915454
2012-01-30,千代田,0.6770756970497248,3.821113021644325,82.0091287730224
2012-01-30,中央区,0.7023738177130993,3.821113021644325,99.81439278012931
2012-01-30,みなと,0.9361810216998965,3.821113021644325,90.42481933487392
2012-01-30,新宿区,1.015837338529072,3.821113021644325,92.18230854160572
2012-01-30,文京,0.8492884507700825,3.821113021644325,97.65367167833115
2012-01-30,台東,0.8030523407875684,3.821113021644325,74.37229904699373
2012-01-30,墨田区,1.0850398799762708,3.821113021644325,191.39024718291924
2012-01-30,江東区,0.9336337944536259,3.821113021644325,168.985221976116
2012-01-30,品川区,2.5017172641617007,3.821113021644325,159.2047917188296
2012-01-30,目黒区,3.063669723397091,3.821113021644325,224.41300548196648
2012-01-30,大田区,6.114433014387295,3.821113021644325,262.5583217411541
2012-01-30,世田谷,3.6046320846312137,3.821113021644325,234.02528658606806
2012-01-30,渋谷区,1.8470139568855732,3.821113021644325,163.4232569096573
2012-01-30,中野区,1.2885765884073326,3.821113021644325,188.68329687636287
2012-01-30,杉並,1.9692457767009455,3.821113021644325,273.53703818080294
2012-01-30,池袋,1.79181618464223,3.821113021644325,201.88628978717807
2012-01-30,北区,2.0023813788000595,3.821113021644325,172.54875712596996
2012-01-30,荒川区,1.5342863268539202,3.821113021644325,147.9294730338213
2012-01-30,板橋区,1.9456292556422596,3.821113021644325,216.5613307910717
2012-01-30,練馬区,1.5094665986812439,3.821113021644325,219.4703623570179
2012-01-30,足立,1.4143124084896836,3.821113021644325,186.03919844837623
2012-01-30,葛飾区,1.4379025113096124,3.821113021644325,279.65663418486355
2012-01-30,江戸川,1.136149837114278,3.821113021644325,281.6211000655259
2012-02-06,千代田,1.2649660998057382,2.0754783684410762,80.35322948620988
2012-02-06,中央区,1.0990943880792405,2.0754783684410762,95.22292042580739
2012-02-06,みなと,0.9588790383053128,2.0754783684410762,85.76249102241627
2012-02-06,新宿区,0.8176099654397262,2.0754783684410762,86.98265031127482
2012-02-06,文京,1.6652110358413168,2.0754783684410762,100.12038449283646
2012-02-06,台東,1.20670813072893,2.0754783684410762,84.00534297882157
2012-02-06,墨田区,1.160832552960386,2.0754783684410762,189.35936973922503
2012-02-06,江東区,0.7383047844628849,2.0754783684410762,168.99360872729793
2012-02-06,品川区,1.3204450908117027,2.0754783684410762,163.81032233865923
2012-02-06,目黒区,1.5716576848030104,2.0754783684410762,233.15616874381544
2012-02-06,大田区,2.0302360502590755,2.0754783684410762,274.32141937267306
2012-02-06,世田谷,1.4992543391118347,2.0754783684410762,239.94602053761378
2012-02-06,渋谷区,0.9189667386769587,2.0754783684410762,158.19541259837666
2012-02-06,中野区,0.7317039711079548,2.0754783684410762,180.83105460920194
2012-02-06,杉並,0.927345732272369,2.0754783684410762,266.72131162331243
2012-02-06,池袋,1.6745334385992046,2.0754783684410762,193.67128587138197
2012-02-06,北区,2.480245648733343,2.0754783684410762,165.53146253948455
2012-02-06,荒川区,1.836374643374587,2.0754783684410762,154.81201860117935
2012-02-06,板橋区,2.776571876132064,2.0754783684410762,196.45329746482912
2012-02-06,練馬区,0.998778288465015,2.0754783684410762,209.8051997019551
2012-02-06,足立,1.6096662353661828,2.0754783684410762,185.58785498386624
2012-02-06,葛飾区,1.35370245432944,2.0754783684410762,262.65888103762916
2012-02-06,江戸川,1.509172895887185,2.0754783684410762,263.5998116606402
2012-02-13,千代田,8.364615211705189,12.72360484044031,50.74453693869009
2012-02-13,中央区,9.41426410755819,12.72360484044031,53.48166675630077
2012-02-13,みなと,8.808704657627926,12.72360484044031,48.755003955002415
2012-02-13,新宿区,8.942271893383959,12.72360484044031,48.4561535112865
2012-02-13,文京,7.400166457649275,12.72360484044031,63.04063086329553
2012-02-13,台東,5.028467647721716,12.72360484044031,58.38358806253519
2012-02-13,墨田区,9.04696225665367,12.72360484044031,141.7458504365446
2012-02-13,江東区,7.298287607291878,12.72360484044031,125.96503710737733
2012-02-13,品川区,7.350956589511556,12.72360484044031,122.03884450500874
2012-02-13,目黒区,8.445008012747373,12.72360484044031,190.1074055287083
2012-02-13,大田区,11.114313966029043,12.72360484044031,219.14679200134168
2012-02-13,世田谷,8.736716162788328,12.72360484044031,192.98269359724426
2012-02-13,渋谷区,7.6930722744232485,12.72360484044031,119.3165805021671
2012-02-13,中野区,9.003433575044845,12.72360484044031,130.25988389237918
2012-02-13,杉並,11.294250231878012,12.72360484044031,203.83890199645393
2012-02-13,池袋,11.354555542221211,12.72360484044031,138.43711130104202
2012-02-13,北区,9.831522980311398,12.72360484044031,122.46190872524383
2012-02-13,荒川区,4.959014715023757,12.72360484044031,128.32139749388068
2012-02-13,板橋区,15.864461143705798,12.72360484044031,129.13657613057512
2012-02-13,練馬区,12.362226021038756,12.72360484044031,147.8665092066406
2012-02-13,足立,8.188998963712669,12.72360484044031,139.62033820476623
2012-02-13,葛飾区,13.903801673488179,12.72360484044031,179.8971235794984
2012-02-13,江戸川,15.788528407492997,12.72360484044031,169.60471725224568
2012-02-20,千代田,11.659173641840502,64.34981322983154,30.02163097025984
2012-02-20,中央区,11.92194333705701,64.34981322983154,33.13669629313151
2012-02-20,みなと,14.157452399665319,64.34981322983154,25.33249934182051
2012-02-20,新宿区,12.897160939092583,64.34981322983154,24.512419746565243
2012-02-20,文京,14.408232767657953,64.34981322983154,35.283152481332934
2012-02-20,台東,13.373010896997645,64.34981322983154,36.05906890919417
2012-02-20,墨田区,34.75304577490728,64.34981322983154,67.31219728540087
2012-02-20,江東区,22.102290277040208,64.34981322983154,84.65496997545092
2012-02-20,品川区,22.037958861466855,64.34981322983154,88.30607872333312
2012-02-20,目黒区,31.481712563382054,64.34981322983154,140.9034077147936
2012-02-20,大田区,37.50456003395753,64.34981322983154,172.72236223567776
2012-02-20,世田谷,36.94066373479653,64.34981322983154,136.9116606181365
2012-02-20,渋谷区,27.223493734736145,64.34981322983154,73.93239113394965
2012-02-20,中野区,30.149627796541935,64.34981322983154,70.68465704381984
2012-02-20,杉並,47.61727223382147,64.34981322983154,114.84485138290705
2012-02-20,池袋,36.74346558564618,64.34981322983154,77.16060850355629
2012-02-20,北区,39.37526055752943,64.34981322983154,55.668106114850396
2012-02-20,荒川区,23.252697102140015,64.34981322983154,87.3041497863372
2012-02-20,板橋区,46.137275639737226,64.34981322983154,51.21253527457691
2012-02-20,練馬区,49.746557980669145,64.34981322983154,62.84191820455498
2012-02-20,足立,36.23403273466001,64.34981322983154,69.33148703563383
2012-02-20,葛飾区,73.029270269089,64.34981322983154,63.46509167208536
2012-02-20,江戸川,88.8663586852507,64.34981322983154,38.91504966739348
2012-02-27,千代田,5.183747688790637,23.306276154245516,45.881441543771615
2012-02-27,中央区,4.701784428981999,23.306276154245516,46.75722584799353
2012-02-27,みなと,6.4836669953775825,23.306276154245516,44.59594837317742
2012-02-27,新宿区,4.160476638332094,23.306276154245516,39.013466935406996
2012-02-27,文京,3.96414075056872,23.306276154245516,56.1945917728517
2012-02-27,台東,2.039629137241666,23.306276154245516,44.54136034477332
2012-02-27,墨田区,9.154739706486026,23.306276154245516,89.61217023738661
2012-02-27,江東区,6.598593454713469,23.306276154245516,91.26695294651257
2012-02-27,品川区,5.582473372817814,23.306276154245516,90.16596040510159
2012-02-27,目黒区,3.1009794940138717,23.306276154245516,114.31233839515724
2012-02-27,大田区,3.6206544685557405,23.306276154245516,133.74756888705525
2012-02-27,世田谷,2.796293061607348,23.306276154245516,109.04813732457058
2012-02-27,渋谷区,4.51554008148315,23.306276154245516,71.79184972542416
2012-02-27,中野区,6.956582407564272,23.306276154245516,89.37278868009525
2012-02-27,杉並,7.162373477645854,23.306276154245516,115.35337923845884
2012-02-27,池袋,13.384392097113519,23.306276154245516,94.70510175853319
2012-02-27,北区,7.113891121553178,23.306276154245516,71.71621973306785
2012-02-27,荒川区,3.217473402125355,23.306276154245516,68.99795532424058
2012-02-27,板橋区,20.139976860686513,23.306276154245516,98.05355619303486
2012-02-27,練馬区,11.927802162661223,23.306276154245516,96.97624919620834
2012-02-27,足立,7.184777324303806,23.306276154245516,71.88799042865742
2012-02-27,葛飾区,22.149956819171276,23.306276154245516,110.02857175115234
2012-02-27,江戸川,39.020953460633244,23.306276154245516,114.95609705857538
2012-03-05,千代田,2.1977293131711306,6.207776033273577,53.33287129523275
2012-03-05,中央区,2.0873030499383938,6.207776033273577,51.67683546294917
2012-03-05,みなと,1.626375053411887,6.207776033273577,46.85588398231233
2012-03-05,新宿区,2.071557478979272,6.207776033273577,44.66342875985715
2012-03-05,文京,3.1279503428059474,6.207776033273577,65.38428749060874
2012-03-05,台東,2.6939804464021297,6.207776033273577,54.02023564531924
2012-03-05,墨田区,4.368142406164996,6.207776033273577,108.75400263668885
2012-03-05,江東区,3.0525749650421483,6.207776033273577,102.65476923245946
2012-03-05,品川区,2.030510848735498,6.207776033273577,95.96759434996429
2012-03-05,目黒区,2.176767889493369,6.207776033273577,114.86998857666576
2012-03-05,大田区,2.7924143276708935,6.207776033273577,135.1770568689179
2012-03-05,世田谷,2.46757493114949,6.207776033273577,112.23802500828212
2012-03-05,渋谷区,2.2978749436721566,6.207776033273577,78.6416723313053
2012-03-05,中野区,1.7813027434122302,6.207776033273577,92.97918095313
2012-03-05,杉並,2.2082431421695032,6.207776033273577,119.23676943423114
2012-03-05,池袋,3.2239892590676247,6.207776033273577,111.07594039555785
2012-03-05,北区,8.465392179188827,6.207776033273577,102.15130232944871
2012-03-05,荒川区,5.2450990249248335,6.207776033273577,95.47592222382758
2012-03-05,板橋区,3.9795970197667807,6.207776033273577,123.40755739701328
2012-03-05,練馬区,2.535931565491558,6.207776033273577,103.14162906935101
2012-03-05,足立,5.906971768968333,6.207776033273577,100.35360237468379
2012-03-05,葛飾区,7.053274787120891,6.207776033273577,136.91299142197497
2012-03-05,江戸川,6.772577312892855,6.207776033273577,142.80253812425676
2012-03-12,千代田,1.47622863119268,4.18522515459734,49.49179822140498
2012-03-12,中央区,2.225695952781227,4.18522515459734,52.49042794798274
2012-03-12,みなと,1.0455754099526537,4.18522515459734,47.3716348316703
2012-03-12,新宿区,1.21667042271516,4.18522515459734,47.78886910168885
2012-03-12,文京,1.2337309211936314,4.18522515459734,50.97311578833064
2012-03-12,台東,1.845053681400052,4.18522515459734,43.62187833652409
2012-03-12,墨田区,2.561314572725659,4.18522515459734,115.98051113086491
2012-03-12,江東区,1.2819640096080618,4.18522515459734,100.76448305160133
2012-03-12,品川区,2.01861004380312,4.18522515459734,89.52950166826201
2012-03-12,目黒区,4.266402121408834,4.18522515459734,117.08230243620596
2012-03-12,大田区,5.9885691564508665,4.18522515459734,136.54888096028688
2012-03-12,世田谷,4.467319296726539,4.18522515459734,119.61378726730479
2012-03-12,渋谷区,1.9964222252407429,4.18522515459734,88.58019825531798
2012-03-12,中野区,1.1151592154538472,4.18522515459734,88.99284863493531
2012-03-12,杉並,2.3602980952672294,4.18522515459734,131.01130033459364
2012-03-12,池袋,1.5117932591511183,4.18522515459734,107.12371851875994
2012-03-12,北区,3.902606167886317,4.18522515459734,110.83067720205393
2012-03-12,荒川区,3.8793492002014793,4.18522515459734,103.06209728998972
2012-03-12,板橋区,2.041703488627244,4.18522515459734,118.54154075103347
2012-03-12,練馬区,2.0391036933703193,4.18522515459734,99.12881422911532
2012-03-12,足立,4.604198668589557,4.18522515459734,116.77296216262145
2012-03-12,葛飾区,3.6376671364483535,4.18522515459734,164.4868817674815
2012-03-12,江戸川,1.7454353986695383,4.18522515459734,157.37724325340966
2012-03-19,千代田,2.4750044579375365,3.787601392091606,36.003805984598934
2012-03-19,中央区,1.2859665834668443,3.787601392091606,41.19593245294067
2012-03-19,みなと,2.036915730416647,3.787601392091606,33.350732672733336
2012-03-19,新宿区,1.6468896255991368,3.787601392091606,37.68283706019268
2012-03-19,文京,3.618186672049462,3.787601392091606,28.900896855324753
2012-03-19,台東,2.0676709841035295,3.787601392091606,28.671887697735706
2012-03-19,墨田区,2.535689867593289,3.787601392091606,109.49241305522634
2012-03-19,江東区,2.210931880674714,3.787601392091606,85.15033372986349
2012-03-19,品川区,0.988352465749035,3.787601392091606,81.87337179572415
2012-03-19,目黒区,1.8110363089920791,3.787601392091606,102.94149160335279
2012-03-19,大田区,2.2754087843139272,3.787601392091606,118.53894555320974
2012-03-19,世田谷,1.6984871598271802,3.787601392091606,105.51939174530084
2012-03-19,渋谷区,1.8744420433223983,3.787601392091606,78.99091700134139
2012-03-19,中野区,2.3948942953007566,3.787601392091606,78.10821087694313
2012-03-19,杉並,2.3018768362598134,3.787601392091606,122.05328704229049
2012-03-19,池袋,3.127158859843623,3.787601392091606,96.18035242099133
2012-03-19,北区,3.3670435606782068,3.787601392091606,88.5755471687835
2012-03-19,荒川区,2.632976048232789,3.787601392091606,87.19383522109393
2012-03-19,板橋区,4.445668313730764,3.787601392091606,92.59560100639676
2012-03-19,練馬区,2.5840281115084918,3.787601392091606,91.35874514522101
2012-03-19,足立,2.821082180993587,3.787601392091606,107.10281354377592
2012-03-19,葛飾区,4.376113130779547,3.787601392091606,155.7962482330576
2012-03-19,江戸川,4.187247426132616,3.787601392091606,168.74679217008858
2012-03-26,千代田,1.1436587301613566,2.912265846586773,24.509538011359496
2012-03-26,中央区,1.1524267305510558,2.912265846586773,33.437682042813584
2012-03-26,みなと,1.0086610273509633,2.912265846586773,24.4059833033716
2012-03-26,新宿区,0.9645155966580652,2.912265846586773,28.368585614630387
2012-03-26,文京,1.2422224375075628,2.912265846586773,20.555302394025738
2012-03-26,台東,1.3902411425905767,2.912265846586773,20.087713096968688
2012-03-26,墨田区,2.1554511289180347,2.912265846586773,84.12592877228434
2012-03-26,江東区,1.8275251645619741,2.912265846586773,71.23303403132415
2012-03-26,品川区,1.0819052023721603,2.912265846586773,73.34134142835029
2012-03-26,目黒区,0.6982929740648671,2.912265846586773,99.08796411891748
2012-03-26,大田区,0.6309002787810563,2.912265846586773,119.20614063278639
2012-03-26,世田谷,0.44733467738002813,2.912265846586773,107.69369165435266
2012-03-26,渋谷区,0.7460751076734315,2.912265846586773,71.8330659572158
2012-03-26,中野区,0.6857864023581562,2.912265846586773,67.6317305501305
2012-03-26,杉並,0.821151560896431,2.912265846586773,111.39185206493612
2012-03-26,池袋,0.9045725278269863,2.912265846586773,81.26675448013594
2012-03-26,北区,1.0207873321006526,2.912265846586773,72.18724076427343
2012-03-26,荒川区,1.6590531442199408,2.912265846586773,74.52554000703655
2012-03-26,板橋区,1.0830368450204217,2.912265846586773,77.06637807697058
2012-03-26,練馬区,0.9637026245545653,2.912265846586773,76.59602602561031
2012-03-26,足立,2.4878671943290858,2.912265846586773,89.04221296088141
2012-03-26,葛飾区,3.564415975928003,2.912265846586773,120.44218336554954
2012-03-26,江戸川,2.6927062699291096,2.912265846586773,117.51671239428224
2012-04-02,千代田,0.2702707866663773,2.0736250431170826,21.661539289683372
2012-04-02,中央区,0.36934064251882776,2.0736250431170826,29.65634124868132
2012-04-02,みなと,0.33288158162110665,2.0736250431170826,21.83053350425417
2012-04-02,新宿区,0.7901354573872524,2.0736250431170826,21.978279893148787
2012-04-02,文京,0.13859583911846254,2.0736250431170826,21.586803311468344
